client,recency,frequency,monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,event
client10390,180,2,422,8,211.0,8,4.0,0.0,75,False
client10392,24,14,18885,89,1348.9285714285713,55,6.357142857142857,5.0,279,False
client10393,26,4,7656,35,1914.0,24,8.75,0.0,1929,False
client10395,54,8,14315,41,1789.375,22,5.125,1.0,518,False
client10396,490,1,4335,5,4335.0,1,5.0,1.0,4335,False
client10397,26,17,23720,92,1395.2941176470588,44,5.411764705882353,5.0,558,False
client10398,258,5,3684,44,736.8,16,8.8,2.0,9,False
client10399,34,23,18980,114,825.2173913043479,61,4.956521739130435,12.0,125,False
client104,43,2,2096,13,1048.0,11,6.5,2.0,104,False
client1040,276,3,3169,24,1056.3333333333333,8,8.0,0.0,198,False
client10400,27,7,6390,22,912.8571428571429,16,3.142857142857143,2.0,119,False
client10401,127,2,1904,2,952.0,2,1.0,2.0,405,False
client10402,406,1,4999,1,4999.0,1,1.0,1.0,4999,False
client10403,67,8,6017,46,752.125,23,5.75,2.0,59,False
client10404,7,89,36115,389,405.7865168539326,250,4.370786516853933,29.0,239,True
client10405,134,3,5132,32,1710.6666666666667,28,10.666666666666666,2.0,499,True
client10406,19,2,1110,5,555.0,5,2.5,0.0,25,False
client10407,409,3,2006,6,668.6666666666666,6,2.0,0.0,25,False
client10408,28,11,3467,72,315.1818181818182,48,6.545454545454546,5.0,22,False
client10409,36,3,16713,11,5571.0,11,3.6666666666666665,3.0,94,False
client1041,76,2,8266,4,4133.0,4,2.0,0.0,218,False
client10410,233,6,11815,43,1969.1666666666667,23,7.166666666666667,1.0,31,False
client10411,20,10,9168,43,916.8,28,4.3,6.0,160,False
client10412,74,4,1555,9,388.75,6,2.25,2.0,165,False
client10413,12,1,1299,1,1299.0,1,1.0,0.0,1299,True
client10414,231,1,842,29,842.0,25,29.0,1.0,35,False
client10415,399,1,1965,5,1965.0,2,5.0,1.0,1196,False
client10416,2,5,6334,23,1266.8,13,4.6,2.0,28,False
client10417,615,2,4872,9,2436.0,5,4.5,1.0,140,False
client10419,111,6,4134,42,689.0,19,7.0,4.0,219,False
client1042,123,12,44609,153,3717.4166666666665,55,12.75,4.0,676,False
client10420,69,1,229,4,229.0,4,4.0,0.0,99,False
client10421,2,1,3787,11,3787.0,8,11.0,0.0,178,True
client10422,380,1,2705,21,2705.0,5,21.0,0.0,318,False
client10423,571,1,1052,18,1052.0,9,18.0,0.0,49,False
client10424,67,5,4998,26,999.6,17,5.2,1.0,177,False
client10425,70,16,59081,201,3692.5625,75,12.5625,9.0,1497,False
client10427,274,5,21275,109,4255.0,27,21.8,2.0,207,False
client10428,6,2,2531,5,1265.5,5,2.5,0.0,39,False
client10429,71,1,1499,1,1499.0,1,1.0,1.0,1499,False
client1043,84,1,3226,22,3226.0,19,22.0,1.0,16,False
client10430,84,5,4879,73,975.8,46,14.6,1.0,29,True
client10431,6,5,2511,29,502.2,9,5.8,0.0,638,True
client10432,489,2,3324,5,1662.0,5,2.5,1.0,169,False
client10433,37,2,18656,19,9328.0,13,9.5,1.0,25,False
client10434,241,1,3984,6,3984.0,4,6.0,0.0,623,False
client10435,13,23,24715,128,1074.5652173913043,79,5.565217391304348,7.0,99,False
client10436,234,1,17487,4,17487.0,4,4.0,0.0,12619,False
client10437,25,5,2753,15,550.6,14,3.0,0.0,68,False
client10438,24,9,3126,18,347.3333333333333,17,2.0,1.0,29,True
client10439,3,10,76731,174,7673.1,84,17.4,3.0,278,False
client1044,494,2,2128,7,1064.0,3,3.5,0.0,269,False
client10441,150,3,25327,31,8442.333333333334,13,10.333333333333334,0.0,37,False
client10442,177,4,6868,30,1717.0,8,7.5,0.0,203,False
client10443,244,1,32,1,32.0,1,1.0,0.0,32,False
client10444,142,1,1313,1,1313.0,1,1.0,0.0,1313,False
client10445,665,1,12006,25,12006.0,1,25.0,1.0,12006,False
client10446,468,2,1489,10,744.5,4,5.0,1.0,205,False
client10447,462,1,6641,3,6641.0,3,3.0,1.0,6290,False
client10448,141,4,15796,19,3949.0,16,4.75,2.0,198,False
client10449,180,1,1033,9,1033.0,8,9.0,0.0,19,False
client1045,274,3,16685,46,5561.666666666667,12,15.333333333333334,1.0,657,True
client10451,291,3,11245,59,3748.3333333333335,24,19.666666666666668,1.0,970,False
client10452,201,3,1680,6,560.0,6,2.0,0.0,99,False
client10453,10,4,5301,36,1325.25,29,9.0,2.0,199,False
client10455,153,2,1705,12,852.5,10,6.0,1.0,599,False
client10456,506,1,2262,11,2262.0,10,11.0,0.0,22,False
client10457,77,6,2678,34,446.3333333333333,15,5.666666666666667,3.0,99,False
client10458,28,15,14457,93,963.8,56,6.2,6.0,92,False
client10459,3,2,1293,11,646.5,4,5.5,0.0,399,True
client1046,13,9,9702,32,1078.0,19,3.5555555555555554,3.0,99,True
client10460,385,1,1966,4,1966.0,3,4.0,1.0,169,False
client10461,203,2,901,5,450.5,5,2.5,1.0,119,True
client10462,115,1,3499,1,3499.0,1,1.0,0.0,3499,False
client10463,75,1,6299,1,6299.0,1,1.0,0.0,6299,False
client10464,124,2,5238,18,2619.0,12,9.0,0.0,3999,False
client10465,14,1,2080,5,2080.0,4,5.0,1.0,58,True
client10466,33,5,42263,193,8452.6,46,38.6,0.0,398,False
client10467,275,1,5970,14,5970.0,6,14.0,0.0,100,False
client10468,9,3,1707,23,569.0,11,7.666666666666667,1.0,139,True
client10469,165,2,2506,22,1253.0,10,11.0,0.0,60,True
client1047,26,1,1302,3,1302.0,3,3.0,0.0,599,False
client10470,206,1,1316,5,1316.0,3,5.0,0.0,370,False
client10471,450,1,1565,5,1565.0,5,5.0,0.0,69,False
client10472,288,3,3180,26,1060.0,8,8.666666666666666,1.0,50,False
client10473,202,17,46839,149,2755.235294117647,50,8.764705882352942,3.0,69,False
client10474,11,2,5354,48,2677.0,6,24.0,0.0,116,False
client10475,60,12,11771,84,980.9166666666666,45,7.0,5.0,54,False
client10476,112,15,149386,283,9959.066666666668,81,18.866666666666667,5.0,53,False
client10477,718,2,22914,30,11457.0,16,15.0,0.0,239,True
client10478,36,1,4669,9,4669.0,5,9.0,1.0,25,False
client10479,98,2,9929,15,4964.5,7,7.5,1.0,237,False
client1048,4,3,2697,19,899.0,18,6.333333333333333,0.0,79,False
client10480,71,24,122321,235,5096.708333333333,95,9.791666666666666,12.0,123,False
client10481,34,29,88706,207,3058.8275862068967,44,7.137931034482759,9.0,169,True
client10482,223,1,3499,1,3499.0,1,1.0,0.0,3499,False
client10483,475,1,1043,8,1043.0,7,8.0,0.0,18,False
client10484,279,7,59804,97,8543.42857142857,29,13.857142857142858,1.0,79,False
client10485,406,2,3578,7,1789.0,3,3.5,2.0,579,False
client10486,38,11,56563,45,5142.090909090909,19,4.090909090909091,4.0,3996,True
client10487,9,25,18284,105,731.36,64,4.2,4.0,169,False
client10488,8,1,29,1,29.0,1,1.0,1.0,29,False
client10489,693,1,1183,3,1183.0,3,3.0,1.0,549,False
client1049,500,1,1050,42,1050.0,41,42.0,0.0,30,False
client10490,364,1,4716,18,4716.0,8,18.0,1.0,65,False
client10491,40,2,2738,2,1369.0,2,1.0,1.0,1499,True
client10492,403,1,3299,1,3299.0,1,1.0,0.0,3299,False
client10493,15,4,4694,15,1173.5,11,3.75,1.0,675,False
client10494,20,8,36515,73,4564.375,29,9.125,1.0,6782,True
client10495,21,11,17776,159,1616.0,90,14.454545454545455,5.0,65,True
client10496,381,1,2444,1,2444.0,1,1.0,0.0,2444,False
client10497,29,3,395,4,131.66666666666666,3,1.3333333333333333,2.0,58,True
client10498,71,1,7245,5,7245.0,5,5.0,1.0,849,False
client10499,28,4,3225,9,806.25,8,2.25,1.0,349,False
client105,91,3,5522,41,1840.6666666666667,32,13.666666666666666,2.0,438,False
client1050,224,2,2586,6,1293.0,5,3.0,2.0,85,False
client10500,124,1,1027,7,1027.0,3,7.0,0.0,198,False
client10501,50,9,11417,64,1268.5555555555557,37,7.111111111111111,4.0,67,False
client10502,7,2,5805,6,2902.5,5,3.0,1.0,158,False
client10503,9,85,92022,460,1082.6117647058823,164,5.411764705882353,20.0,289,True
client10504,28,12,11808,49,984.0,39,4.083333333333333,3.0,109,False
client10505,179,2,1733,6,866.5,5,3.0,0.0,215,False
client10506,239,1,297,3,297.0,1,3.0,1.0,297,False
client10508,44,7,14827,46,2118.1428571428573,21,6.571428571428571,2.0,82,True
client10509,6,7,23089,71,3298.4285714285716,35,10.142857142857142,1.0,25,True
client1051,239,1,5299,1,5299.0,1,1.0,1.0,5299,False
client10510,614,2,2956,63,1478.0,16,31.5,0.0,99,False
client10511,9,23,21701,186,943.5217391304348,48,8.08695652173913,7.0,258,True
client10512,89,6,7150,37,1191.6666666666667,13,6.166666666666667,2.0,238,True
client10513,8,17,85415,263,5024.411764705882,101,15.470588235294118,7.0,116,True
client10514,46,6,16265,55,2710.8333333333335,36,9.166666666666666,0.0,58,False
client10515,112,2,1415,28,707.5,19,14.0,2.0,198,False
client10516,121,4,45626,120,11406.5,28,30.0,1.0,283,False
client10517,30,1,6198,2,6198.0,2,2.0,0.0,199,True
client10518,160,4,4930,46,1232.5,34,11.5,1.0,242,False
client10519,551,4,3134,19,783.5,15,4.75,1.0,422,False
client10520,18,14,16611,128,1186.5,62,9.142857142857142,3.0,269,True
client10521,50,13,48893,136,3761.0,42,10.461538461538462,6.0,2291,True
client10522,81,2,946,15,473.0,13,7.5,0.0,59,False
client10523,251,1,1349,12,1349.0,11,12.0,0.0,39,True
client10524,413,1,12728,3,12728.0,2,3.0,1.0,11990,False
client10525,283,3,6848,26,2282.6666666666665,5,8.666666666666666,0.0,549,False
client10526,1,15,11627,61,775.1333333333333,39,4.066666666666666,5.0,345,True
client10527,18,18,11852,93,658.4444444444445,45,5.166666666666667,5.0,9,False
client10528,19,18,14925,88,829.1666666666666,49,4.888888888888889,4.0,769,True
client10529,40,2,4490,11,2245.0,9,5.5,1.0,69,False
client1053,66,7,11007,13,1572.4285714285713,7,1.8571428571428572,3.0,2199,False
client10531,155,1,633,4,633.0,1,4.0,1.0,633,False
client10532,43,6,4359,29,726.5,18,4.833333333333333,3.0,98,False
client10533,13,2,5177,2,2588.5,2,1.0,0.0,2699,False
client10535,50,1,3935,5,3935.0,4,5.0,1.0,1199,False
client10536,178,1,4312,12,4312.0,12,12.0,0.0,20,False
client10537,665,1,7781,28,7781.0,7,28.0,1.0,2305,False
client10538,10,5,26942,13,5388.4,11,2.6,2.0,12950,False
client10539,126,10,16872,71,1687.2,41,7.1,6.0,278,False
client1054,164,1,2514,16,2514.0,9,16.0,0.0,38,False
client10540,240,4,8577,5,2144.25,5,1.25,0.0,1759,False
client10541,124,4,1910,23,477.5,22,5.75,1.0,109,False
client10542,6,7,77294,20,11042.0,12,2.857142857142857,0.0,209,True
client10543,39,12,21324,107,1777.0,71,8.916666666666666,2.0,142,False
client10544,239,2,4982,23,2491.0,13,11.5,1.0,338,False
client10545,38,1,3999,1,3999.0,1,1.0,0.0,3999,False
client10546,11,7,22133,48,3161.8571428571427,35,6.857142857142857,1.0,449,False
client10547,28,2,1848,2,924.0,2,1.0,1.0,349,False
client10548,103,1,899,1,899.0,1,1.0,0.0,899,True
client10549,18,17,89929,139,5289.941176470588,68,8.176470588235293,6.0,399,True
client1055,640,1,843,10,843.0,7,10.0,0.0,338,False
client10550,399,1,3999,1,3999.0,1,1.0,1.0,3999,False
client10551,182,3,812,12,270.6666666666667,4,4.0,2.0,49,False
client10552,153,5,3603,7,720.6,7,1.4,3.0,1299,False
client10553,470,1,11551,7,11551.0,2,7.0,1.0,1794,False
client10554,662,1,206,7,206.0,4,7.0,0.0,26,False
client10555,41,3,2915,32,971.6666666666666,26,10.666666666666666,1.0,559,False
client10556,120,7,28747,79,4106.714285714285,22,11.285714285714286,2.0,33,False
client10557,187,2,1670,20,835.0,16,10.0,1.0,29,False
client10558,58,4,4888,9,1222.0,5,2.25,1.0,1499,False
client10559,8,3,3419,7,1139.6666666666667,6,2.3333333333333335,2.0,29,False
client1056,28,5,12763,21,2552.6,9,4.2,2.0,8999,True
client10560,120,4,4629,31,1157.25,18,7.75,1.0,151,True
client10561,9,5,6143,45,1228.6,17,9.0,1.0,1194,False
client10562,273,3,14768,29,4922.666666666667,7,9.666666666666666,1.0,6772,False
client10563,65,9,58600,222,6511.111111111111,73,24.666666666666668,2.0,189,False
client10564,353,1,726,10,726.0,6,10.0,0.0,398,False
client10565,276,4,4913,51,1228.25,23,12.75,1.0,263,False
client10566,152,9,8550,28,950.0,15,3.111111111111111,1.0,65,False
client10567,3,27,121406,422,4496.518518518518,72,15.62962962962963,6.0,399,True
client10568,13,11,26602,118,2418.3636363636365,82,10.727272727272727,2.0,264,True
client10569,259,6,5648,32,941.3333333333334,19,5.333333333333333,2.0,75,False
client1057,318,10,23692,53,2369.2,24,5.3,1.0,2659,False
client10570,28,9,5226,30,580.6666666666666,15,3.3333333333333335,4.0,299,False
client10571,39,2,1867,6,933.5,3,3.0,1.0,918,False
client10572,112,5,4195,17,839.0,12,3.4,2.0,818,False
client10573,458,4,3698,27,924.5,21,6.75,1.0,239,False
client10574,23,10,26088,210,2608.8,53,21.0,2.0,49,True
client10575,568,3,1896,14,632.0,13,4.666666666666667,1.0,25,False
client10577,28,4,6902,45,1725.5,31,11.25,3.0,289,False
client10578,239,6,16635,37,2772.5,4,6.166666666666667,3.0,231,False
client10579,63,15,19808,143,1320.5333333333333,73,9.533333333333333,3.0,98,True
client10580,40,3,12963,29,4321.0,23,9.666666666666666,0.0,139,False
client10581,377,2,2396,10,1198.0,8,5.0,1.0,1630,False
client10582,16,1,335,1,335.0,1,1.0,0.0,335,False
client10583,370,1,6999,1,6999.0,1,1.0,0.0,6999,False
client10584,104,3,9868,153,3289.3333333333335,72,51.0,1.0,13,False
client10585,275,3,1672,8,557.3333333333334,6,2.6666666666666665,1.0,13,False
client10586,95,15,18089,127,1205.9333333333334,81,8.466666666666667,2.0,664,False
client10587,30,1,4027,3,4027.0,3,3.0,0.0,129,False
client10588,103,22,29730,84,1351.3636363636363,42,3.8181818181818183,9.0,99,False
client10589,25,3,11447,21,3815.6666666666665,7,7.0,1.0,193,False
client1059,55,5,7075,5,1415.0,5,1.0,1.0,699,False
client10590,84,3,2477,9,825.6666666666666,9,3.0,1.0,116,False
client10591,293,1,1364,2,1364.0,2,2.0,0.0,365,False
client10592,42,1,1999,1,1999.0,1,1.0,1.0,1999,False
client10593,29,9,8990,80,998.8888888888889,30,8.88888888888889,3.0,98,False
client10594,492,1,14990,1,14990.0,1,1.0,0.0,14990,False
client10595,28,5,3205,11,641.0,8,2.2,2.0,89,False
client10596,410,1,2440,10,2440.0,2,10.0,0.0,2241,False
client10597,195,3,13740,20,4580.0,8,6.666666666666667,0.0,29,False
client10598,253,3,8428,11,2809.3333333333335,10,3.6666666666666665,2.0,19,False
client10599,101,5,11301,41,2260.2,15,8.2,0.0,7599,False
client106,358,2,7194,11,3597.0,1,5.5,1.0,3270,False
client1060,18,13,12406,95,954.3076923076923,54,7.3076923076923075,5.0,236,False
client10600,96,6,17970,54,2995.0,32,9.0,0.0,699,False
client10601,13,5,24673,43,4934.6,10,8.6,1.0,906,True
client10602,245,1,291,8,291.0,7,8.0,1.0,60,True
client10603,68,20,52785,159,2639.25,43,7.95,5.0,99,False
client10604,8,2,1671,9,835.5,9,4.5,2.0,18,False
client10605,104,1,1396,4,1396.0,1,4.0,0.0,1396,False
client10606,63,9,6276,60,697.3333333333334,30,6.666666666666667,3.0,58,False
client10607,1,12,19283,62,1606.9166666666667,38,5.166666666666667,5.0,79,True
client10608,7,1,2208,2,2208.0,2,2.0,1.0,39,False
client1061,3,22,58051,222,2638.681818181818,97,10.090909090909092,9.0,956,True
client10610,23,22,32382,80,1471.909090909091,59,3.6363636363636362,6.0,79,False
client10611,352,1,5108,4,5108.0,4,4.0,0.0,1800,False
client10612,254,2,13433,51,6716.5,3,25.5,0.0,1050,False
client10613,92,7,8306,92,1186.5714285714287,18,13.142857142857142,2.0,2899,True
client10614,265,2,4142,18,2071.0,11,9.0,1.0,79,False
client10615,398,2,3080,10,1540.0,7,5.0,0.0,499,False
client10617,34,6,17322,44,2887.0,27,7.333333333333333,2.0,1234,False
client10618,259,4,11014,16,2753.5,8,4.0,1.0,249,False
client10619,39,3,2236,19,745.3333333333334,12,6.333333333333333,0.0,169,True
client1062,84,3,2890,15,963.3333333333334,13,5.0,1.0,83,False
client10620,67,2,9888,8,4944.0,8,4.0,0.0,349,False
client10621,98,1,1568,8,1568.0,4,8.0,1.0,139,False
client10622,535,1,1047,55,1047.0,36,55.0,0.0,13,False
client10623,184,2,446,4,223.0,3,2.0,1.0,193,False
client10624,339,1,1791,6,1791.0,4,6.0,0.0,25,False
client10625,60,11,6187,48,562.4545454545455,22,4.363636363636363,3.0,55,False
client10626,634,1,2927,47,2927.0,33,47.0,0.0,69,False
client10627,85,2,1447,6,723.5,6,3.0,2.0,229,False
client10628,49,1,576,4,576.0,2,4.0,1.0,399,False
client10629,480,1,1181,9,1181.0,5,9.0,0.0,39,False
client1063,213,2,2570,39,1285.0,36,19.5,0.0,699,False
client10630,223,2,1301,59,650.5,38,29.5,1.0,2,False
client10631,8,12,14689,82,1224.0833333333333,39,6.833333333333333,7.0,6995,True
client10632,83,2,1618,5,809.0,5,2.5,0.0,59,False
client10633,513,3,1615,13,538.3333333333334,6,4.333333333333333,0.0,240,False
client10635,27,3,895,24,298.3333333333333,12,8.0,1.0,89,True
client10636,147,1,2117,2,2117.0,2,2.0,1.0,2005,False
client10637,33,1,14092,24,14092.0,1,24.0,0.0,14092,False
client10638,86,5,29237,32,5847.4,12,6.4,2.0,12640,True
client10639,430,2,3893,8,1946.5,6,4.0,0.0,1300,False
client1064,4,6,4724,20,787.3333333333334,14,3.3333333333333335,0.0,179,False
client10640,447,3,2296,4,765.3333333333334,4,1.3333333333333333,0.0,169,False
client10641,55,4,3904,43,976.0,29,10.75,1.0,860,False
client10642,272,2,169,3,84.5,3,1.5,1.0,95,False
client10643,230,1,794,22,794.0,6,22.0,0.0,464,False
client10644,479,1,3420,18,3420.0,1,18.0,0.0,3420,False
client10645,90,7,3816,22,545.1428571428571,18,3.142857142857143,1.0,207,False
client10646,133,3,7590,50,2530.0,24,16.666666666666668,2.0,99,False
client10647,448,1,6497,3,6497.0,3,3.0,1.0,199,False
client10648,19,2,2286,18,1143.0,9,9.0,0.0,29,False
client10649,3,62,180290,914,2907.9032258064517,133,14.741935483870968,26.0,229,True
client1065,9,29,107139,375,3694.448275862069,183,12.931034482758621,12.0,29,True
client10650,88,3,10424,77,3474.6666666666665,28,25.666666666666668,1.0,575,False
client10651,394,1,2399,1,2399.0,1,1.0,0.0,2399,False
client10652,117,3,5813,13,1937.6666666666667,8,4.333333333333333,0.0,4899,True
client10653,159,3,13777,26,4592.333333333333,22,8.666666666666666,0.0,11,False
client10654,152,2,3051,5,1525.5,4,2.5,0.0,398,False
client10655,20,6,29483,27,4913.833333333333,15,4.5,1.0,999,False
client10656,154,5,18493,91,3698.6,34,18.2,3.0,63,False
client10657,2,8,65014,221,8126.75,63,27.625,1.0,129,True
client10658,705,1,23111,11,23111.0,4,11.0,0.0,1130,False
client10659,148,5,7672,47,1534.4,15,9.4,4.0,1068,False
client1066,177,5,9680,104,1936.0,88,20.8,1.0,256,True
client10660,133,14,13368,131,954.8571428571429,79,9.357142857142858,2.0,116,False
client10661,102,4,15009,30,3752.25,15,7.5,1.0,1273,False
client10662,2,6,19847,16,3307.8333333333335,13,2.6666666666666665,2.0,370,True
client10663,296,11,15453,107,1404.8181818181818,31,9.727272727272727,0.0,139,False
client10664,8,41,55014,200,1341.8048780487804,122,4.878048780487805,14.0,2997,False
client10665,18,14,21988,156,1570.5714285714287,71,11.142857142857142,7.0,315,True
client10666,27,6,33254,74,5542.333333333333,24,12.333333333333334,1.0,475,False
client10667,574,2,16393,15,8196.5,10,7.5,1.0,2595,False
client10668,4,5,4834,75,966.8,62,15.0,2.0,4,False
client10669,13,16,35709,93,2231.8125,40,5.8125,0.0,898,False
client1067,148,9,15930,39,1770.0,33,4.333333333333333,3.0,99,False
client10670,3,23,70117,180,3048.5652173913045,39,7.826086956521739,6.0,1529,True
client10671,113,5,17176,14,3435.2,5,2.8,2.0,3000,False
client10672,79,5,8333,25,1666.6,15,5.0,3.0,599,False
client10674,97,9,8940,52,993.3333333333334,30,5.777777777777778,2.0,1036,False
client10675,525,3,15599,40,5199.666666666667,23,13.333333333333334,1.0,170,False
client10676,28,21,60969,86,2903.285714285714,48,4.095238095238095,9.0,69,True
client10677,82,3,2134,13,711.3333333333334,11,4.333333333333333,0.0,97,False
client10678,204,3,24750,31,8250.0,10,10.333333333333334,1.0,438,False
client10679,328,2,1583,5,791.5,3,2.5,0.0,592,False
client1068,104,6,78352,116,13058.666666666666,19,19.333333333333332,1.0,69,False
client10680,312,8,4557,28,569.625,21,3.5,2.0,267,False
client10681,378,1,3527,3,3527.0,3,3.0,1.0,299,False
client10682,413,1,1284,45,1284.0,5,45.0,1.0,79,False
client10683,252,1,5882,60,5882.0,16,60.0,1.0,320,False
client10684,723,1,4222,12,4222.0,12,12.0,0.0,25,False
client10685,15,2,24784,16,12392.0,3,8.0,2.0,3098,False
client10686,288,1,1836,4,1836.0,2,4.0,1.0,258,False
client10687,569,1,2981,9,2981.0,9,9.0,0.0,30,False
client10688,279,1,249,1,249.0,1,1.0,0.0,249,False
client10689,394,1,4499,1,4499.0,1,1.0,0.0,4499,False
client1069,3,6,23793,66,3965.5,16,11.0,3.0,27,True
client10690,118,10,25441,77,2544.1,35,7.7,2.0,47,False
client10692,642,1,8299,1,8299.0,1,1.0,0.0,8299,False
client10693,113,1,9363,12,9363.0,9,12.0,1.0,149,False
client10694,124,1,3101,10,3101.0,5,10.0,0.0,15,True
client10695,6,5,31294,60,6258.8,18,12.0,0.0,4120,True
client10696,65,9,19784,83,2198.222222222222,25,9.222222222222221,3.0,5996,False
client10697,105,3,4191,48,1397.0,34,16.0,3.0,59,False
client10698,54,15,14975,42,998.3333333333334,20,2.8,6.0,7199,False
client10699,55,5,13146,25,2629.2,8,5.0,2.0,599,False
client107,309,1,4134,13,4134.0,6,13.0,1.0,49,False
client1070,124,1,396,4,396.0,2,4.0,0.0,129,False
client10700,712,1,1223,4,1223.0,2,4.0,0.0,209,False
client10701,45,6,2825,27,470.8333333333333,11,4.5,0.0,360,True
client10702,379,1,119,1,119.0,1,1.0,1.0,119,False
client10703,35,1,1916,4,1916.0,4,4.0,1.0,149,False
client10704,9,9,3425,34,380.55555555555554,25,3.7777777777777777,2.0,499,True
client10706,728,1,1515,7,1515.0,3,7.0,1.0,49,False
client10707,16,46,80820,336,1756.9565217391305,119,7.304347826086956,11.0,1599,True
client10708,15,11,10592,52,962.9090909090909,27,4.7272727272727275,3.0,69,False
client10709,102,2,9069,30,4534.5,24,15.0,0.0,239,False
